Date Key,Product Key,Region Key,Units Sold,Total Revenue,Total Cost,Total Profit
2203,6,115,5556,51837.48,38447.52,13389.96
2531,6,154,9184,85686.72,63553.28,22133.44
1682,8,94,9449,6153283.29,4960347.04,1192936.25
29,1,111,3074,2054261.98,1544807.96,509454.02
872,12,26,3814,416793.92,136693.76,280100.16
2092,3,102,7456,3145611.84,2719128.64,426483.2
332,9,21,6816,557071.68,386262.72,170808.96
858,8,54,6743,4391109.03,3539805.28,851303.75
951,12,147,9117,996305.76,326753.28,669552.48
1310,10,114,7849,372435.05,249519.71,122915.34
2302,6,36,3882,36219.06,26863.44,9355.62
2413,2,73,189,48247.92,30130.38,18117.54
2205,3,45,6775,2858304.75,2470774.75,387530.0
1242,1,15,5676,3793100.52,2852417.04,940683.48
1705,12,117,5960,651308.8,213606.4,437702.4
1587,3,104,8725,3680990.25,3181920.25,499070.0
1438,4,100,2102,432381.4,246165.22,186216.18
469,2,111,6250,1595500.0,996375.0,599125.0
2471,6,180,8363,78026.79,57871.96,20154.83
1814,7,97,7665,1180869.9,696978.45,483891.45
1089,11,58,409,62405.22,39852.96,22552.26
1071,6,171,4883,45558.39,33790.36,11768.03
322,2,23,6404,1634813.12,1020925.68,613887.44
2420,3,181,2319,978362.91,845716.11,132646.8
647,10,103,7010,332624.5,222847.9,109776.6
2155,8,111,6888,4485534.48,3615924.48,869610.0
1661,6,185,5394,50326.02,37326.48,12999.54
2485,7,43,8002,1232788.12,727621.86,505166.26
1560,9,138,7218,589927.14,409044.06,180883.08
1837,10,132,7576,359481.2,240841.04,118640.16
2031,5,53,646,282431.2,170111.18,112320.02
1971,2,83,25,6382.0,3985.5,2396.5
2605,4,15,6343,1304755.1,742828.73,561926.37
2411,10,48,2262,107331.9,71908.98,35422.92
2392,2,133,7473,1907707.44,1191345.66,716361.78
2380,12,92,3701,404445.28,132643.84,271801.44
1293,9,177,9700,792781.0,549699.0,243082.0
268,3,143,6256,2639343.84,2281500.64,357843.2
2631,2,120,1187,303017.36,189231.54,113785.82
839,11,52,4342,662502.36,423084.48,239417.88
102,6,80,2600,24258.0,17992.0,6266.0
1684,4,61,4872,1002170.4,570559.92,431610.48
2645,6,47,7101,66252.33,49138.92,17113.41
2250,8,119,7261,4728435.81,3811734.56,916701.25
2419,8,7,355,231179.55,186360.8,44818.75
2220,12,65,3422,373956.16,122644.48,251311.68
2519,4,90,527,108403.9,61716.97,46686.93
1930,12,54,7770,849105.6,278476.8,570628.8
583,6,136,8280,77252.4,57297.6,19954.8
1177,11,30,7218,1101322.44,703321.92,398000.52
1854,12,61,6778,740699.84,242923.52,497776.32
795,4,140,1182,243137.4,138424.02,104713.38
2133,2,166,1685,430146.8,268622.7,161524.1
467,8,25,1574,1025004.54,826287.04,198717.5
613,7,166,1166,179633.96,106024.38,73609.58
2078,3,131,2809,1185089.01,1024414.21,160674.8
2345,11,160,5884,897780.72,573336.96,324443.76
819,11,26,1801,274796.58,175489.44,99307.14
657,8,123,7964,5186236.44,4180781.44,1005455.0
2527,2,172,6189,1579927.92,986650.38,593277.54
2135,5,27,3213,1404723.6,846079.29,558644.31
2507,3,145,5603,2363849.67,2043358.07,320491.6
515,10,76,1960,93002.0,62308.4,30693.6
50,1,132,7912,5287352.24,3976096.48,1311255.76
1931,11,82,1120,170889.6,109132.8,61756.8
1413,8,53,6278,4088296.38,3295698.88,792597.5
2762,5,90,108,47217.6,28439.64,18777.96
2093,5,74,6366,2783215.2,1676358.78,1106856.42
1152,10,180,837,39715.65,26608.23,13107.42
581,5,95,6340,2771848.0,1669512.2,1102335.8
1527,9,76,7722,631119.06,437605.74,193513.32
755,9,180,6864,560994.72,388982.88,172011.84
2142,9,79,7676,627359.48,434998.92,192360.56
384,4,99,1101,226475.7,128938.11,97537.59
2187,5,13,113,49403.6,29756.29,19647.31
1793,6,27,4717,44009.61,32641.64,11367.97
2418,5,32,6949,3038102.8,1829880.17,1208222.63
2385,6,57,5875,54813.75,40655.0,14158.75
57,7,69,2595,399785.7,235963.35,163822.35
762,6,58,5239,48879.87,36253.88,12625.99
1318,10,108,3968,188281.6,126142.72,62138.88
1902,2,40,5974,1525042.72,952375.08,572667.64
962,5,61,480,209856.0,126398.4,83457.6
882,2,92,3742,955257.76,596549.64,358708.12
1954,10,74,4046,191982.7,128622.34,63360.36
1378,3,21,6709,2830460.01,2446705.21,383754.8
2090,10,120,9080,430846.0,288653.2,142192.8
704,3,3,5539,2336848.71,2020017.91,316830.8
1916,3,118,2496,1053037.44,910266.24,142771.2
829,10,106,3395,161092.75,107927.05,53165.7
3,12,125,3708,405210.24,132894.72,272315.52
2016,5,44,5941,2597405.2,1564443.53,1032961.67
2363,12,141,4630,505966.4,165939.2,340027.2
1182,3,38,1342,566176.38,489413.98,76762.4
1628,4,171,9676,1990353.2,1133156.36,857196.84
1755,4,148,262,53893.4,30682.82,23210.58
1691,4,143,5760,1184832.0,674553.6,510278.4
73,9,53,5864,479264.72,332312.88,146951.84
123,10,28,2297,108992.65,73021.63,35971.02
2034,3,32,3814,1609088.46,1390927.66,218160.8
651,3,17,1200,506268.0,437628.0,68640.0
551,6,55,2274,21216.42,15736.08,5480.34
1219,9,57,6883,562547.59,390059.61,172487.98
2259,1,1,1909,1275727.43,959348.86,316378.57
1931,8,169,6261,4077225.81,3286774.56,790451.25
1239,1,15,5883,3931432.41,2956442.82,974989.59
1511,6,168,8748,81618.84,60536.16,21082.68
2403,11,132,9860,1504438.8,960758.4,543680.4
2386,10,162,6257,296894.65,198910.03,97984.62
480,6,117,2004,18697.32,13867.68,4829.64
53,5,146,3202,1399914.4,843182.66,556731.74
845,4,150,2980,612986.0,348987.8,263998.2
1103,6,4,6498,60626.34,44966.16,15660.18
1058,4,184,5950,1223915.0,696804.5,527110.5
540,3,180,5560,2345708.4,2027676.4,318032.0
2396,12,34,6580,719062.4,235827.2,483235.2
455,1,66,2299,1536352.73,1155339.46,381013.27
2142,8,64,3034,1975771.14,1592728.64,383042.5
2498,3,143,1132,477579.48,412829.08,64750.4
2680,2,26,5975,1525298.0,952534.5,572763.5
2025,8,162,8972,5842656.12,4709941.12,1132715.0
1206,8,24,8567,5578916.07,4497332.32,1081583.75
1467,3,176,5233,2207750.37,1908422.77,299327.6
1938,5,110,6475,2830870.0,1705061.75,1125808.25
476,1,160,1829,1222265.83,919145.66,303120.17
212,8,151,7862,5119813.02,4127235.52,992577.5
1449,3,65,3174,1339078.86,1157526.06,181552.8
1232,6,168,3393,31656.69,23479.56,8177.13
1779,9,26,6182,505254.86,350333.94,154920.92
2442,3,139,6232,2629218.48,2272748.08,356470.4
2144,10,59,267,12669.15,8487.93,4181.22
1751,1,32,2043,1365275.61,1026689.22,338586.39
2293,8,27,7344,4782486.24,3855306.24,927180.0
1832,2,12,8989,2294711.92,1433026.38,861685.54
1039,11,66,1826,278611.08,177925.44,100685.64
671,9,84,7735,632181.55,438342.45,193839.1
2555,3,161,628,264946.92,229025.32,35921.6
2291,4,119,1446,297442.2,169341.06,128101.14
1126,9,78,3163,258511.99,179247.21,79264.78
2588,5,130,5784,2528764.8,1523100.72,1005664.08
2293,10,82,1346,63867.7,42789.34,21078.36
633,2,59,8915,2275821.2,1421229.3,854591.9
803,6,14,9590,89474.7,66362.8,23111.9
21,1,15,1502,1003741.54,754815.08,248926.46
336,10,155,4810,228234.5,152909.9,75324.6
2759,10,16,6709,318342.05,213279.11,105062.94
1042,5,107,6420,2806824.0,1690578.6,1116245.4
1686,7,92,200,30812.0,18186.0,12626.0
2248,12,155,6334,692179.52,227010.56,465168.96
565,4,25,140,28798.0,16395.4,12402.6
1151,3,30,8966,3782665.74,3269810.54,512855.2
2730,7,61,7192,1107999.52,653968.56,454030.96
2504,1,104,1229,821303.83,617621.66,203682.17
2442,12,51,4520,493945.6,161996.8,331948.8
911,3,183,2539,1071178.71,925947.91,145230.8
1895,10,111,7789,369588.05,247612.31,121975.74
524,11,45,4808,733604.64,468491.52,265113.12
2504,4,78,5163,1062029.1,604638.93,457390.17
1092,7,50,2452,377755.12,222960.36,154794.76
2041,6,134,7306,68164.98,50557.52,17607.46
312,8,76,2384,1552484.64,1251504.64,300980.0
2639,6,72,7381,68864.73,51076.52,17788.21
2036,6,185,4019,37497.27,27811.48,9685.79
699,1,74,1053,703688.31,529174.62,174513.69
1898,1,160,6486,4334399.22,3259474.44,1074924.78
775,8,91,2550,1660585.5,1338648.0,321937.5
957,6,122,4343,40520.19,30053.56,10466.63
1632,10,157,776,36821.2,24669.04,12152.16
508,7,117,7790,1200127.4,708344.7,491782.7
723,5,48,3360,1468992.0,884788.8,584203.2
1609,7,64,2490,383609.4,226415.7,157193.7
2072,6,71,2216,20675.28,15334.72,5340.56
894,9,165,6607,539990.11,374418.69,165571.42
2611,1,125,1760,1176155.2,884470.4,291684.8
837,4,29,805,165588.5,94273.55,71314.95
1643,10,108,8904,422494.8,283058.16,139436.64
1657,9,19,8248,674109.04,467414.16,206694.88
2572,4,169,3062,629853.4,358590.82,271262.58
417,1,79,4601,3074710.27,2312186.54,762523.73
848,5,119,6150,2688780.0,1619479.5,1069300.5
1419,9,185,8027,656046.71,454890.09,201156.62
2129,12,133,2580,281942.4,92467.2,189475.2
2717,8,91,9190,5984619.9,4824382.4,1160237.5
938,11,69,1255,191487.9,122287.2,69200.7
1989,12,156,5626,614809.28,201635.84,413173.44
680,3,31,9886,4170804.54,3605325.34,565479.2
2068,6,103,3570,33308.1,24704.4,8603.7
354,3,64,3246,1369454.94,1183783.74,185671.2
636,7,68,7512,1157298.72,683066.16,474232.56
1345,4,160,1999,411194.3,234102.89,177091.41
2564,3,177,4368,1842815.52,1592965.92,249849.6
1309,11,79,9311,1420672.38,907263.84,513408.54
1178,11,43,3551,541811.58,346009.44,195802.14
1518,8,177,844,549621.24,443066.24,106555.0
2488,6,43,6976,65086.08,48273.92,16812.16
1002,4,154,4763,979749.1,557794.93,421954.17
742,7,145,9056,1395167.36,823462.08,571705.28
331,12,109,1732,189272.96,62074.88,127198.08
143,9,162,6705,547999.65,379972.35,168027.3
2111,7,153,4915,757204.9,446920.95,310283.95
219,4,114,9338,1920826.6,1093573.18,827253.42
2682,7,77,9977,1537056.62,907208.61,629848.01
377,11,24,8868,1353079.44,864097.92,488981.52
1003,10,65,5080,241046.0,161493.2,79552.8
1693,8,130,9710,6323249.1,5097361.6,1225887.5
321,6,71,889,8294.37,6151.88,2142.49
62,4,28,569,117043.3,66635.59,50407.71
1222,7,3,5486,845173.16,498841.98,346331.18
2370,11,83,9783,1492690.14,953255.52,539434.62
40,11,35,1747,266557.26,170227.68,96329.58
839,10,80,6695,317677.75,212834.05,104843.7
2178,6,60,1976,18436.08,13673.92,4762.16
873,7,39,1970,303498.2,179132.1,124366.1
701,4,20,3087,634995.9,361518.57,273477.33
187,12,139,8771,958494.88,314352.64,644142.24
337,7,84,4495,692499.7,408730.35,283769.35
269,11,123,2763,421578.54,269226.72,152351.82
363,2,96,8112,2070831.36,1293215.04,777616.32
2015,12,128,2109,230471.52,75586.56,154884.96
406,12,3,8353,912815.84,299371.52,613444.32
2022,1,156,7474,4994649.98,3755983.96,1238666.02
353,10,147,2133,101210.85,67808.07,33402.78
2634,5,66,2022,884018.4,532453.26,351565.14
533,12,168,8865,968767.2,317721.6,651045.6
1996,2,118,1417,361731.76,225898.14,135833.62
1805,4,176,463,95239.1,54221.93,41017.17
92,6,146,3822,35659.26,26448.24,9211.02
2555,3,16,1342,566176.38,489413.98,76762.4
1575,4,105,9903,2037047.1,1159740.33,877306.77
1707,9,99,8415,687757.95,476878.05,210879.9
2077,5,102,2822,1233778.4,743117.26,490661.14
90,7,160,1097,169003.82,99750.21,69253.61
473,4,178,8245,1695996.5,965571.95,730424.55
1005,12,105,1301,142173.28,46627.84,95545.44
2425,4,7,4334,891503.8,507554.74,383949.06
2722,8,26,3442,2241464.82,1806912.32,434552.5
1083,6,175,1755,16374.15,12144.6,4229.55
2322,12,127,4434,484547.52,158914.56,325632.96
1346,7,64,3671,565554.26,333804.03,231750.23
367,10,124,3690,175090.5,117305.1,57785.4
2058,11,128,5746,876724.68,559890.24,316834.44
488,11,50,3125,476812.5,304500.0,172312.5
1213,2,150,6145,1568695.6,979635.9,589059.7
2091,4,178,7153,1471372.1,837687.83,633684.27
1705,2,162,5531,1411953.68,881752.02,530201.66
78,5,147,2688,1175193.6,707831.04,467362.56
854,3,134,7068,2981918.52,2577628.92,404289.6
1914,2,151,6421,1639152.88,1023635.82,615517.06
317,4,87,8436,1735285.2,987939.96,747345.24
2039,11,125,1754,267625.32,170909.76,96715.56
2717,8,64,4976,3240420.96,2612200.96,628220.0
2169,2,92,3731,952449.68,594796.02,357653.66
324,1,115,5679,3795105.33,2853924.66,941180.67
2036,7,61,5515,849640.9,501478.95,348161.95
2337,10,157,9960,472602.0,316628.4,155973.6
2465,7,53,2771,426900.26,251967.03,174933.23
905,6,71,3663,34175.79,25347.96,8827.83
1875,2,82,9410,2402184.8,1500142.2,902042.6
1916,4,158,8854,1821267.8,1036891.94,784375.86
422,11,25,5907,901290.06,575578.08,325711.98
2583,12,81,1510,165012.8,54118.4,110894.4
67,10,26,8637,409825.65,274570.23,135255.42
1385,9,105,7294,596138.62,413350.98,182787.64
402,10,183,9515,451486.75,302481.85,149004.9
849,2,32,4370,1115573.6,696665.4,418908.2
168,12,176,2955,322922.4,105907.2,217015.2
758,2,80,3402,868462.56,542346.84,326115.72
1883,9,90,5871,479836.83,332709.57,147127.26
1293,7,5,7554,1163769.24,686885.22,476884.02
1788,12,140,7676,838833.28,275107.84,563725.44
622,9,9,2491,203589.43,141164.97,62424.46
1942,4,24,285,58624.5,33376.35,25248.15
1146,10,158,6376,302541.2,202693.04,99848.16
1053,6,96,8112,75684.96,56135.04,19549.92
2620,3,94,9873,4165319.97,3600584.37,564735.6
1650,9,61,8071,659642.83,457383.57,202259.26
2659,2,108,6147,1569206.16,979954.74,589251.42
1899,7,120,9576,1475278.56,870745.68,604532.88
1155,10,64,861,40854.45,27371.19,13483.26
2388,8,156,4541,2957144.61,2383843.36,573301.25
1303,1,109,2180,1456828.6,1095537.2,361291.4
1101,7,183,7380,1136962.8,671063.4,465899.4
2357,6,102,768,7165.44,5314.56,1850.88
849,1,163,5007,3346027.89,2516217.78,829810.11
822,7,20,9789,1508093.34,890113.77,617979.57
765,8,46,6837,4452322.77,3589151.52,863171.25
5,3,149,4906,2069792.34,1789169.14,280623.2
403,9,108,4783,390914.59,271052.61,119861.98
1184,4,60,4284,881218.8,501699.24,379519.56
1277,11,67,3259,497258.22,317556.96,179701.26
1652,2,15,8587,2192089.36,1368939.54,823149.82
1224,8,56,9180,5978107.8,4819132.8,1158975.0
1187,5,174,979,428018.8,257800.07,170218.73
1106,1,143,1959,1309140.93,984475.86,324665.07
64,2,114,7124,1818614.72,1135708.08,682906.64
1752,8,98,3511,2286398.31,1843134.56,443263.75
63,12,107,5186,566726.08,185866.24,380859.84
2152,7,50,8249,1270840.94,750081.57,520759.37
1399,9,36,5830,476485.9,330386.1,146099.8
436,12,170,3089,337565.92,110709.76,226856.16
2724,5,40,2218,969709.6,584065.94,385643.66
139,10,40,7443,353170.35,236612.97,116557.38
914,4,12,16,3291.2,1873.76,1417.44
647,1,175,3226,2155839.02,1621194.04,534644.98
860,9,85,7388,603821.24,418677.96,185143.28
501,1,119,4851,3241777.77,2437821.54,803956.23
1585,12,31,4996,545962.88,179056.64,366906.24
1608,7,24,9234,1422590.04,839647.62,582942.42
2026,6,166,6007,56045.31,41568.44,14476.87
1787,11,141,5788,883133.04,563982.72,319150.32
2153,1,71,6082,4064418.14,3056448.28,1007969.86
1062,4,5,6427,1322033.9,752665.97,569367.93
929,7,98,3388,521955.28,308070.84,213884.44
2023,9,126,5565,454827.45,315368.55,139458.9
95,5,94,8587,3754236.4,2261214.71,1493021.69
2535,2,6,116,29612.48,18492.72,11119.76
2729,4,84,4844,996410.8,567280.84,429129.96
249,6,53,9494,88579.02,65698.48,22880.54
2256,8,183,7822,5093764.62,4106237.12,987527.5
2331,7,20,5614,864892.84,510481.02,354411.82
1339,1,75,5687,3800451.49,2857944.98,942506.51
973,10,153,2889,137083.05,91841.31,45241.74
2545,1,126,9101,6081925.27,4573616.54,1508308.73
1448,7,51,8234,1268530.04,748717.62,519812.42
1189,7,159,1230,189493.8,111843.9,77649.9
644,11,82,1062,162039.96,103481.28,58558.68
2302,4,72,7736,1591295.2,905962.96,685332.24
1208,6,60,3288,30677.04,22752.96,7924.08
379,7,53,6785,1045297.1,616960.05,428337.05
2551,6,180,9325,87002.25,64529.0,22473.25
2384,2,165,9039,2307475.92,1440997.38,866478.54
151,6,17,6088,56801.04,42128.96,14672.08
1666,11,148,7664,1169373.12,746780.16,422592.96
1042,7,166,2991,460793.46,271971.63,188821.83
1896,3,20,8323,3511390.47,3035314.87,476075.6
2349,3,35,1948,821841.72,710416.12,111425.6
1396,4,120,9181,1888531.7,1075186.91,813344.79
285,8,9,7372,4800720.12,3870005.12,930715.0
7,11,94,901,137474.58,87793.44,49681.14
2487,8,126,6179,4023826.59,3243727.84,780098.75
2361,7,123,6648,1024190.88,604502.64,419688.24
821,9,101,7781,635941.13,440949.27,194991.86
2440,6,125,2085,19453.05,14428.2,5024.85
2125,2,18,4094,1045116.32,652665.48,392450.84
121,12,37,5377,587598.56,192711.68,394886.88
2318,2,53,7187,1834697.36,1145751.54,688945.82
698,9,109,1006,82220.38,57010.02,25210.36
2266,9,108,680,55576.4,38535.6,17040.8
1662,7,114,7933,1222157.98,721347.69,500810.29
725,5,134,1520,664544.0,400261.6,264282.4
2565,7,32,2227,343091.62,202501.11,140590.51
1313,2,161,7871,2009308.88,1254794.82,754514.06
985,6,104,8301,77448.33,57442.92,20005.41
349,5,104,396,173131.2,104278.68,68852.52
405,3,11,3069,1294780.41,1119233.61,175546.8
1284,7,19,2261,348329.66,205592.73,142736.93
185,6,48,5946,55476.18,41146.32,14329.86
1632,4,6,9129,1877835.3,1069097.19,808738.11
1926,7,109,8846,1362814.76,804366.78,558447.98
804,1,13,9164,6124026.28,4605276.56,1518749.72
1936,8,8,6182,4025780.22,3245302.72,780477.5
470,5,75,3030,1324716.0,797889.9,526826.1
1684,2,49,4869,1242958.32,776215.98,466742.34
2446,6,79,3891,36303.03,26925.72,9377.31
239,4,46,4321,888829.7,506032.31,382797.39
2449,9,63,7412,605782.76,420038.04,185744.72
355,1,88,6451,4311009.77,3241885.54,1069124.23
117,8,109,1756,1143524.76,921829.76,221695.0
2037,8,80,5674,3694965.54,2978623.04,716342.5
191,1,75,7587,5070164.49,3812770.98,1257393.51
1335,12,25,8905,973138.4,319155.2,653983.2
1208,6,125,8070,75293.1,55844.4,19448.7
957,1,142,5556,3712908.12,2792112.24,920795.88
1469,9,17,8868,724781.64,502549.56,222232.08
927,6,34,7543,70376.19,52197.56,18178.63
308,2,56,8146,2079510.88,1298635.32,780875.56
1063,2,94,9278,2368487.84,1479098.76,889389.08
2662,3,50,6568,2770973.52,2395283.92,375689.6
959,3,5,7677,3238849.53,2799725.13,439124.4
1845,10,26,7298,346290.1,232003.42,114286.68
1307,1,51,2153,1438785.31,1081968.62,356816.69
2758,12,123,5999,655570.72,215004.16,440566.56
2336,1,14,4621,3088075.67,2322237.34,765838.33
2278,6,185,836,7799.88,5785.12,2014.76
1036,10,104,9493,450442.85,301782.47,148660.38
2154,8,116,2473,1610442.33,1298226.08,312216.25
1009,2,176,3686,940962.08,587622.12,353339.96
424,4,59,4074,838021.8,477106.14,360915.66
2630,10,54,6612,313739.4,210195.48,103543.92
1738,11,41,1303,198811.74,126964.32,71847.42
951,12,173,185,20216.8,6630.4,13586.4
1655,11,111,2324,354595.92,226450.56,128145.36
868,10,120,8820,418509.0,280387.8,138121.2
2045,4,36,7802,1604871.4,913692.22,691179.18
1758,2,71,9431,2407545.68,1503490.02,904055.66
2482,3,74,899,379279.11,327856.31,51422.8
864,5,182,1431,625633.2,376825.23,248807.97
1843,9,176,7281,595076.13,412614.27,182461.86
764,5,155,6736,2944979.2,1773790.88,1171188.32
1191,3,40,5112,2156701.68,1864295.28,292406.4
2107,12,9,9758,1066354.24,349726.72,716627.52
1149,7,102,5054,778619.24,459560.22,319059.02
1829,7,153,7412,1141892.72,673973.16,467919.56
2326,10,52,273,12953.85,8678.67,4275.18
1620,2,136,9112,2326111.36,1452635.04,873476.32
2027,12,98,6433,702998.24,230558.72,472439.52
2754,12,29,6773,740153.44,242744.32,497409.12
2376,4,68,1698,349278.6,198852.78,150425.82
2753,5,101,4807,2101620.4,1265827.31,835793.09
2614,10,144,6731,319385.95,213978.49,105407.46
2251,1,27,130,86875.1,65330.2,21544.9
2667,4,166,4696,965967.2,549948.56,416018.64
694,8,158,2155,1403357.55,1131288.8,272068.75
283,4,55,1259,258976.3,147441.49,111534.81
1816,6,18,2796,26086.68,19348.32,6738.36
1619,6,13,4582,42750.06,31707.44,11042.62
9,10,153,6468,306906.6,205617.72,101288.88
1425,3,11,5331,2249095.59,1944162.39,304933.2
2421,12,140,84,9179.52,3010.56,6168.96
1,1,111,6668,4456024.36,3350936.72,1105087.64
1727,10,152,3058,145102.1,97213.82,47888.28
1001,7,165,4259,656141.54,387270.87,268870.67
1884,8,112,7305,4757089.05,3834832.8,922256.25
2297,12,175,6266,684748.48,224573.44,460175.04
1612,12,75,7239,791077.92,259445.76,531632.16
262,10,3,3355,159194.75,106655.45,52539.3
1046,7,41,9774,1505782.44,888749.82,617032.62
2344,9,151,8689,710151.97,492405.63,217746.34
795,3,175,4323,1823830.47,1576554.87,247275.6
2129,7,40,7932,1222003.92,721256.76,500747.16
500,10,45,2801,132907.45,89043.79,43863.66
357,8,41,9249,6023041.29,4855355.04,1167686.25
1524,8,19,9623,6266593.83,5051690.08,1214903.75
327,11,36,3303,503971.74,321844.32,182127.42
1852,6,115,1701,15870.33,11770.92,4099.41
2406,8,174,3258,2121642.18,1710319.68,411322.5
1218,1,52,8450,5646881.5,4246463.0,1400418.5
1596,1,126,4779,3193662.33,2401638.66,792023.67
2213,9,137,1784,145806.32,101099.28,44707.04
85,10,176,6030,286123.5,191693.7,94429.8
248,9,104,6117,499942.41,346650.39,153292.02
1322,4,92,7674,1578541.8,898702.14,679839.66
1254,5,60,8363,3656303.6,2202228.79,1454074.81
2345,2,67,2877,734440.56,458651.34,275789.22
2228,7,45,7937,1222774.22,721711.41,501062.81
1427,6,37,7300,68109.0,50516.0,17593.0
1925,5,91,6752,2951974.4,1778004.16,1173970.24
1563,2,141,9110,2325600.8,1452316.2,873284.6
2413,7,5,8970,1381918.2,815642.1,566276.1
710,11,100,2263,345288.54,220506.72,124781.82
2415,4,90,44,9050.8,5152.84,3897.96
444,6,6,5286,49318.38,36579.12,12739.26
426,1,159,7995,5342818.65,4017807.3,1325011.35
2325,7,127,207,31890.42,18822.51,13067.91
2325,3,89,989,417249.21,360678.41,56570.8
2141,11,163,1440,219715.2,140313.6,79401.6
951,8,36,9689,6309573.69,5086337.44,1223236.25
758,2,123,5898,1505641.44,940259.16,565382.28
254,8,126,7260,4727784.6,3811209.6,916575.0
1292,4,112,2997,616482.9,350978.67,265504.23
1405,11,124,9364,1428759.12,912428.16,516330.96
365,2,74,4649,1186796.72,741143.58,445653.14
1402,4,77,4167,857151.9,487997.37,369154.53
1852,7,90,5268,811588.08,479019.24,332568.84
5,4,120,2332,479692.4,273100.52,206591.88
2124,3,47,1770,746745.3,645501.3,101244.0
2169,1,156,7024,4693928.48,3529840.96,1164087.52
1646,1,146,3568,2384387.36,1793062.72,591324.64
1979,8,181,3907,2544277.47,2051018.72,493258.75
900,12,85,2576,281505.28,92323.84,189181.44
576,3,169,1144,482642.16,417205.36,65436.8
2662,7,44,3208,494224.48,291703.44,202521.04
315,2,28,9399,2399376.72,1498388.58,900988.14
33,10,118,2379,112883.55,75628.41,37255.14
381,12,75,1838,200856.64,65873.92,134982.72
2543,5,16,4123,1802575.6,1085709.59,716866.01
1501,7,99,6490,999849.4,590135.7,409713.7
1020,9,78,4419,361164.87,250424.73,110740.14
1461,12,176,7759,847903.52,278082.56,569820.96
1306,2,26,3390,865399.2,540433.8,324965.4
2604,5,23,223,97495.6,58722.59,38773.01
2542,6,126,4200,39186.0,29064.0,10122.0
133,11,165,3295,502751.1,321064.8,181686.3
798,11,33,2513,383433.54,244866.72,138566.82
1695,1,47,8890,5940920.3,4467580.6,1473339.7
2407,2,133,6494,1657788.32,1035273.48,622514.84
262,6,174,1422,13267.26,9840.24,3427.02
17,11,162,6805,1038306.9,663079.2,375227.7
2275,10,76,7804,370299.8,248089.16,122210.64
2167,2,133,6611,1687656.08,1053925.62,633730.46
771,2,165,7451,1902091.28,1187838.42,714252.86
2750,5,163,1577,689464.4,415271.41,274192.99
1042,7,12,2277,350794.62,207047.61,143747.01
1502,3,39,9867,4162788.63,3598396.23,564392.4
301,3,101,6696,2824975.44,2441964.24,383011.2
784,5,27,2143,936919.6,564316.19,372603.41
1672,2,10,7621,1945488.88,1214939.82,730549.06
531,12,7,1572,171788.16,56340.48,115447.68
1260,10,122,4468,212006.6,142037.72,69968.88
2086,10,7,3815,181021.75,121278.85,59742.9
2367,10,147,7039,334000.55,223769.81,110230.74
1300,8,145,6081,3960008.01,3192281.76,767726.25
2204,12,143,1906,208287.68,68311.04,139976.64
2241,2,146,2175,555234.0,346738.5,208495.5
574,6,45,1580,14741.4,10933.6,3807.8
580,6,136,6846,63873.18,47374.32,16498.86
1127,10,34,1727,81946.15,54901.33,27044.82
542,11,105,2009,306533.22,195756.96,110776.26
455,10,99,509,24152.05,16181.11,7970.94
2530,9,180,2077,169753.21,117703.59,52049.62
142,3,109,8592,3624878.88,3133416.48,491462.4
2513,11,107,3965,604979.7,386349.6,218630.1
912,6,158,9138,85257.54,63234.96,22022.58
245,12,134,7086,774358.08,253962.24,520395.84
2379,12,25,7813,853804.64,280017.92,573786.72
2568,6,22,3355,31302.15,23216.6,8085.55
2172,7,136,2779,428132.74,252694.47,175438.27
1170,10,7,7185,340928.25,228411.15,112517.1
2719,2,93,4702,1200326.56,749592.84,450733.72
1080,5,163,5491,2400665.2,1445945.03,954720.17
904,8,93,6745,4392411.45,3540855.2,851556.25
996,6,104,7687,71719.71,53194.04,18525.67
2568,7,138,4572,704362.32,415731.96,288630.36
268,2,148,5686,1451522.08,906462.12,545059.96
152,11,85,6348,968577.84,618549.12,350028.72
1594,2,44,3904,996613.12,622375.68,374237.44
1891,2,128,2736,698446.08,436173.12,262272.96
77,11,21,9253,1411822.74,901612.32,510210.42
2178,1,149,6900,4611063.0,3467526.0,1143537.0
1529,8,14,1149,748240.29,603179.04,145061.25
940,6,113,4505,42031.65,31174.6,10857.05
2019,11,130,1505,229632.9,146647.2,82985.7
585,5,137,3715,1624198.0,978270.95,645927.05
202,12,47,4734,517331.52,169666.56,347664.96
931,7,185,5193,800033.58,472199.49,327834.09
2521,8,61,7752,5048179.92,4069489.92,978690.0
326,9,16,2104,171959.92,119233.68,52726.24
1620,4,8,9973,2051446.1,1167938.03,883508.07
2489,8,110,112,72935.52,58795.52,14140.0
1825,1,5,3309,2211305.43,1662904.86,548400.57
1666,4,99,7381,1518271.7,864388.91,653882.79
1657,12,111,2176,237793.28,77987.84,159805.44
2195,12,115,4575,499956.0,163968.0,335988.0
307,11,179,3488,532199.04,339870.72,192328.32
1547,2,116,4857,1239894.96,774302.94,465592.02
2644,10,37,6658,315922.1,211657.82,104264.28
809,3,39,3893,1642417.77,1419738.17,222679.6
1201,4,37,3600,740520.0,421596.0,318924.0
1244,8,179,9846,6411813.66,5168756.16,1243057.5
1316,10,167,8729,414191.05,277494.91,136696.14
1785,10,112,3380,160381.0,107450.2,52930.8
